
\n now ncombi=100 und dt=0.01
\n CG with combination now ncombi=10 und dt=0.1
1_2 0.0274921
2_2 0.02669
1_3 0.00583837
2_3 0.00626623
3_3 0.00643861
1_4 0.00212887
2_4 0.00224398
3_4 0.00228716
4_4 0.00229119
1_5 0.00079441
2_5 0.000816028
3_5 0.000822434
5_5 0.000823311
1_6 0.000288777
2_6 0.000292195
3_6 0.000292975
6_6 0.000293098
1_7 0.000103352
2_7 0.000103818
3_7 0.000103902
1_8 3.67216e-05
2_8 3.67742e-05
3_8 3.6783e-05
\n CG with combination now ncombi=100 und dt=0.01 Parallel
1_2 0.0274921
2_2 0.02669
1_3 0.00583837
2_3 0.00626623
3_3 0.00643861
1_4 0.00212887
2_4 0.00224398
3_4 0.00228716
4_4 0.00229119
1_5 0.00079441
2_5 0.000816028
3_5 0.000822434
5_5 0.000823311
1_6 0.000288777
2_6 0.000292195
3_6 0.000292975
6_6 0.000293098
1_7 0.000103352
2_7 0.000103818
3_7 0.000103902
1_8 3.67216e-05
2_8 3.67742e-05
3_8 3.6783e-05
1_9 1.29502e-05
2_9 1.2993e-05
3_9 1.30057e-05
1_2 0.0274921
2_2 0.02669
1_3 0.00583837
2_3 0.00626623
3_3 0.00643861
1_4 0.00212887
2_4 0.00224398
3_4 0.00228716
4_4 0.00229119
1_5 0.00079441
2_5 0.000816028
3_5 0.000822434
5_5 0.000823311
1_6 0.000288777
2_6 0.000292195
3_6 0.000292975
6_6 0.000293098
1_7 0.000103352
2_7 0.000103818
3_7 0.000103902
1_8 3.67216e-05
2_8 3.67742e-05
3_8 3.6783e-05
1_9 1.29502e-05
2_9 1.2993e-05
3_9 1.30057e-05
1_2 0.0274921
2_2 0.02669
1_3 0.00583837
2_3 0.00626623
3_3 0.00643861
1_4 0.00212887
2_4 0.00224398
3_4 0.00228716
4_4 0.00229119
1_5 0.00079441
2_5 0.000816028
3_5 0.000822434
5_5 0.000823311
1_6 0.000288777
2_6 0.000292195
3_6 0.000292975
6_6 0.000293098
1_7 0.000103352
2_7 0.000103818
3_7 0.000103902
1_8 3.67216e-05
2_8 3.67742e-05
3_8 3.6783e-05
1_9 1.30057e-05
2_9 1.30115e-05
3_9 1.30124e-05
1_2 0.0284694
2_2 0.0281218
1_3 0.00643819
2_3 0.00687611
3_3 0.00699008
1_4 0.0021234
2_4 0.00226421
3_4 0.00231903
4_4 0.00232807
1_5 0.000772981
2_5 0.000809242
3_5 0.000821982
5_5 0.000825103
1_6 0.000282292
2_6 0.000289945
3_6 0.000292317
6_6 0.000293005
1_7 0.000101894
2_7 0.000103315
3_7 0.000103731
1_8 3.64284e-05
2_8 3.66752e-05
3_8 3.67477e-05
1_9 1.29502e-05
2_9 1.2993e-05
3_9 1.30057e-05
