&parameters
q0 =   1.1100
shat =  -0.1088
!rho =   0.4640
gridpoints =   128
n_pol =   1
/
    1.0744895219E+00    6.4923578626E-01   -2.4873439562E-02    1.1854248796E+00   -2.4216484364E-02    8.0542725839E-03    9.2315813266E-01   -8.3766507123E-02    2.9837469157E-02    2.2227690931E-01    1.2616240973E+01    5.1419674164E+00   -1.7435839227E+00   -5.2640793753E-01    1.5404825653E-01   -9.8688589759E-01
    1.0813957795E+00    6.9555598668E-01   -2.1990502924E-02    1.2643338510E+00   -2.7812614600E-02    7.8848614438E-03    9.3991919204E-01   -6.2979207909E-02    9.5943599338E-03    3.1813588611E-01    1.2530612843E+01    5.1969130298E+00   -1.6890969252E+00   -5.9172031494E-01    1.7086643738E-01   -9.9542452001E-01
    1.0998016562E+00    7.5721471499E-01   -1.9119660636E-02    1.3458245975E+00   -3.0105143094E-02    7.6772562203E-03    9.5224282771E-01   -7.3427673383E-02   -1.2459193988E-02    2.9994733826E-01    1.2554626270E+01    5.2667107158E+00   -1.6346099276E+00   -6.4558085129E-01    1.9710527051E-01   -1.0066454259E+00
    1.1465803909E+00    8.6722280552E-01   -1.5866940859E-02    1.4867060262E+00   -3.1187172475E-02    7.4468539643E-03    9.7598789838E-01   -6.6507728864E-02   -1.5215782313E-02    6.6945077115E-01    1.2439601454E+01    5.3475648924E+00   -1.5801229300E+00   -6.8510166147E-01    2.4642403157E-01   -1.0256939347E+00
    1.2109302393E+00    1.0214982768E+00   -1.3617875636E-02    1.6931838116E+00   -3.2206723496E-02    7.2039346584E-03    1.0034280958E+00   -6.0630243926E-02   -2.8762370819E-02    3.6489933967E-01    1.2328414823E+01    5.4369782985E+00   -1.5256359324E+00   -7.0978698207E-01    3.1292477266E-01   -1.0427204468E+00
    1.2627824365E+00    1.1793919210E+00   -1.0091111468E-02    1.9314163802E+00   -3.1147184498E-02    6.9574632685E-03    1.0237147410E+00   -8.4374274256E-02   -3.3787350087E-02    5.9010603503E-01    1.2298902203E+01    5.5324439273E+00   -1.4711489348E+00   -7.1854687054E-01    3.9092216118E-01   -1.0465783021E+00
    1.3450457247E+00    1.3794815706E+00   -6.7245955272E-03    2.2527046235E+00   -2.9092062481E-02    6.7210386481E-03    1.0616115665E+00   -4.7652398314E-02   -5.5130118587E-02    6.7882944939E-01    1.2061110203E+01    5.6289097516E+00   -1.4166619372E+00   -7.0740500788E-01    4.8203384564E-01   -1.0516467763E+00
    1.3863468084E+00    1.5531923046E+00   -3.3986859709E-03    2.5851876914E+00   -2.5722606139E-02    6.5029813236E-03    1.0823851422E+00   -4.3900613479E-02   -9.0163038506E-02    2.8124720589E-01    1.2001193404E+01    5.7225056307E+00   -1.3621749396E+00   -6.7911761137E-01    5.7391014039E-01   -1.0272281571E+00
    1.4341080098E+00    1.7524391235E+00    1.1575798457E-03    3.0031790645E+00   -1.9957621133E-02    6.3176160885E-03    1.1116819958E+00   -4.1869561947E-02   -8.4102484181E-02    7.6274188014E-01    1.1825128469E+01    5.8058507398E+00   -1.3076879421E+00   -6.3140826522E-01    6.7919470497E-01   -9.8620000946E-01
    1.4353986057E+00    1.8913570223E+00    4.6744487900E-03    3.3897253383E+00   -1.4689685874E-02    6.1686247888E-03    1.1350644964E+00    2.2305918849E-03   -1.1845181912E-01    2.3521867212E-01    1.1700946203E+01    5.8755470001E+00   -1.2532009445E+00   -5.6620109312E-01    7.6584715716E-01   -9.1942076476E-01
    1.3500007891E+00    1.9109928574E+00    8.4990768619E-03    3.6841144846E+00   -7.9595555219E-03    6.0624461058E-03    1.1496344836E+00    2.1088827624E-02   -1.1485244263E-01    3.2249736707E-01    1.1622946619E+01    5.9267763146E+00   -1.1987139469E+00   -4.8785561431E-01    8.1937960422E-01   -8.1651871386E-01
    1.1734632992E+00    1.7745955974E+00    1.0828516434E-02    3.8110697630E+00   -2.3768382720E-03    6.0030590112E-03    1.1501986303E+00    8.0148732676E-02   -1.3890206052E-01   -2.6616967562E-01    1.1627150896E+01    5.9560203885E+00   -1.1442269493E+00   -4.0218557606E-01    8.1874705419E-01   -6.9540184375E-01
    9.3863781776E-01    1.5121100637E+00    1.2508625973E-02    3.8180645210E+00    3.8647075760E-03    5.9930409186E-03    1.1389904724E+00    7.6337564111E-02   -1.3547638959E-01   -1.5351058119E-01    1.1696449564E+01    5.9609964140E+00   -1.0897399517E+00   -3.1777496336E-01    7.6718739042E-01   -5.6916906447E-01
    7.1228667972E-01    1.1896651495E+00    1.2614564980E-02    3.7632706455E+00    8.0992230206E-03    6.0307108175E-03    1.1248205465E+00    7.8193483630E-02   -1.2752790735E-01   -4.8809661028E-01    1.1762482903E+01    5.9423500311E+00   -1.0352529541E+00   -2.4104267189E-01    6.8224659441E-01   -4.6951050316E-01
    5.2253266624E-01    8.1322837167E-01    1.1771537574E-02    3.5739351524E+00    1.1399193431E-02    6.1053620785E-03    1.0982508282E+00    6.3530248419E-02   -1.1492130876E-01   -5.5633059318E-01    1.1935978862E+01    5.9059092536E+00   -9.8076595654E-01   -1.7727225740E-01    5.7353731001E-01   -4.1339004051E-01
    4.0141292184E-01    4.3136547610E-01    1.0304726863E-02    3.3148402193E+00    1.3652236025E-02    6.2100942562E-03    1.0698324137E+00    3.7676720197E-02   -8.8998260224E-02   -6.4787495180E-01    1.2124745758E+01    5.8558964177E+00   -9.2627895896E-01   -1.2947056580E-01    4.6599025424E-01   -4.0886042206E-01
    3.6314424923E-01    7.7477804459E-02    8.5169434798E-03    2.9697473982E+00    1.4414921369E-02    6.3344538560E-03    1.0355878277E+00    6.1404170631E-03   -6.6168432049E-02   -6.7340081021E-01    1.2383018274E+01    5.7981292679E+00   -8.7179196137E-01   -9.7863076583E-02    3.8262815256E-01   -4.5308779745E-01
    4.1387739785E-01   -2.4020463625E-01    6.7149092697E-03    2.6064545814E+00    1.3576082492E-02    6.4678065838E-03    1.0104716657E+00   -6.1866133193E-03   -6.0138212754E-02   -3.2198333119E-01    1.2532961716E+01    5.7380452663E+00   -8.1730496379E-01   -8.0349441354E-02    3.3919467506E-01   -5.4023413233E-01
    5.5292314975E-01   -5.0806527315E-01    4.2444384879E-03    2.2687943296E+00    1.2990553038E-02    6.5976750355E-03    9.9816713805E-01    1.5234695253E-02   -5.9363978193E-02   -2.9621233219E-01    1.2516330737E+01    5.6812908284E+00   -7.6281796620E-01   -7.6506324491E-02    3.4999545401E-01   -6.5398454529E-01
    7.6174996023E-01   -6.9892348691E-01    1.1950855415E-03    1.9138467536E+00    1.2785560876E-02    6.7120600558E-03    9.8457002673E-01    2.1955546813E-03   -4.4993533865E-02   -2.0750768441E-01    1.2541305682E+01    5.6326733350E+00   -7.0833096861E-01   -8.7700752744E-02    4.1734256406E-01   -7.6639569342E-01
    1.0454771111E+00   -8.3726350433E-01   -2.4605255148E-03    1.5957643811E+00    1.1997250334E-02    6.7998948245E-03    9.8352674156E-01    3.2054512148E-02   -2.3177951101E-02    5.9612897574E-02    1.2435081057E+01    5.5961762539E+00   -6.5384397103E-01   -1.1074072911E-01    5.3776832849E-01   -8.6913290166E-01
    1.3639131076E+00   -9.1404562618E-01   -8.2252914359E-03    1.3187668835E+00    1.1975269567E-02    6.8444385762E-03    9.8142958565E-01    4.0340220543E-02   -8.2888545671E-03   -1.5339690422E-01    1.2415090399E+01    5.5779365123E+00   -5.9935697344E-01   -1.4379357601E-01    6.8957365001E-01   -9.3729214228E-01
    1.6675655517E+00   -9.1552114625E-01   -1.4189745624E-02    1.0706360328E+00    1.1538278798E-02    6.8375581512E-03    9.7323008378E-01    2.1446971567E-02    1.8585232526E-02   -1.0004565551E-01    1.2560408959E+01    5.5807422598E+00   -5.4486997586E-01   -1.8480092868E-01    8.4846092184E-01   -9.5824429678E-01
    1.9730750490E+00   -8.8141600667E-01   -1.9427345028E-02    8.7367685624E-01    9.8181495775E-03    6.7808678910E-03    9.7310627705E-01    1.6702998707E-02    5.0095323967E-02    1.0285196139E-01    1.2661931959E+01    5.6040221142E+00   -4.9038297827E-01   -2.2694413464E-01    1.0074733073E+00   -9.4995409707E-01
    2.2737063814E+00   -8.3678008567E-01   -2.4278244733E-02    7.3087241873E-01    7.6965478114E-03    6.6769182434E-03    9.8060612222E-01    3.3209032904E-03    6.0514321126E-02    1.5483628491E-01    1.2733246179E+01    5.6474767648E+00   -4.3589598069E-01   -2.6382943823E-01    1.1530404193E+00   -9.2516211977E-01
    2.5440719722E+00   -7.7686874819E-01   -2.7133079538E-02    6.2162532300E-01    4.9229438517E-03    6.5354957726E-03    9.8890571100E-01   -2.0994442994E-02    8.5714315472E-02    2.7083249486E-01    1.2825228112E+01    5.7082529924E+00   -3.8140898310E-01   -2.9088537136E-01    1.2836757891E+00   -8.8521265167E-01
    2.8255515205E+00   -7.2368575177E-01   -2.7822526378E-02    5.4437474544E-01    1.7445970292E-03    6.3730716490E-03    1.0071930390E+00   -3.0483254865E-02    8.5577223684E-02    4.0811620574E-01    1.2798084851E+01    5.7805356178E+00   -3.2692198551E-01   -3.0206735539E-01    1.4121099743E+00   -8.4263506414E-01
    3.0543510078E+00   -6.4854958162E-01   -2.6840697459E-02    4.7729059519E-01   -1.2595603598E-03    6.2026940869E-03    1.0184284197E+00   -5.9627295395E-02    7.1501003787E-02    1.5901867420E-01    1.2866205338E+01    5.8593885863E+00   -2.7243498793E-01   -2.9508438166E-01    1.5279421330E+00   -7.7691508588E-01
    3.3308088980E+00   -5.6586033223E-01   -2.2595971196E-02    4.1825422538E-01   -4.3778552709E-03    6.0438316745E-03    1.0358218843E+00   -6.7709487271E-02    7.8236991496E-02    5.9177009890E-01    1.2808676222E+01    5.9358962538E+00   -2.1794799034E-01   -2.6765367038E-01    1.6641758479E+00   -6.9054215659E-01
    3.6322182138E+00   -4.6892690713E-01   -1.9237607065E-02    3.6730241243E-01   -6.5639091779E-03    5.9075384169E-03    1.0555709663E+00   -7.8807397170E-02    4.9533451810E-02    6.6267692216E-02    1.2729299769E+01    6.0039795559E+00   -1.6346099276E-01   -2.2035768065E-01    1.7986646353E+00   -5.7825377338E-01
    3.8026724145E+00   -3.3191620571E-01   -1.2611932661E-02    3.2502965521E-01   -8.3738971017E-03    5.8008968790E-03    1.0610433233E+00   -1.0309977597E-01    4.2265484084E-02    3.4040717181E-01    1.2759560103E+01    6.0589156916E+00   -1.0897399517E-01   -1.5710290225E-01    1.8983603670E+00   -4.1410178428E-01
    4.0305308146E+00   -1.7563707569E-01   -6.4564400759E-03    2.9856827513E-01   -9.4396126751E-03    5.7380987697E-03    1.0828389768E+00   -8.9615490397E-02    2.6938071913E-02    1.7116634125E-01    1.2563814201E+01    6.0919800480E+00   -5.4486997586E-02   -8.1710396683E-02    1.9938803942E+00   -2.1841950280E-01
    4.0490479805E+00    5.3298435905E-10   -3.0986515352E-10    2.8862713814E-01   -9.8305803972E-03    5.7152789800E-03    1.0810481630E+00   -1.0486174259E-01   -3.6372682091E-05    6.9917920953E-02    1.2610885957E+01    6.1041298673E+00    0.0000000000E+00    0.0000000000E+00    2.0122246347E+00    0.0000000000E+00
    4.0305308082E+00    1.7563707649E-01    6.4564394528E-03    2.9856827498E-01   -9.4396126731E-03    5.7380987697E-03    1.0828389758E+00   -8.9615490375E-02   -2.6938071915E-02   -1.7116635080E-01    1.2563814211E+01    6.0919800480E+00    5.4486997586E-02    8.1710396683E-02    1.9938803929E+00    2.1841950255E-01
    3.8026724023E+00    3.3191620605E-01    1.2611932009E-02    3.2502965503E-01   -8.3738971001E-03    5.8008968790E-03    1.0610433217E+00   -1.0309977594E-01   -4.2265484055E-02   -3.4040718265E-01    1.2759560122E+01    6.0589156916E+00    1.0897399517E-01    1.5710290225E-01    1.8983603647E+00    4.1410178365E-01
    3.6322181958E+00    4.6892690674E-01    1.9237606381E-02    3.6730241219E-01   -6.5639091771E-03    5.9075384169E-03    1.0555709639E+00   -7.8807397144E-02   -4.9533451731E-02   -6.6267700743E-02    1.2729299797E+01    6.0039795559E+00    1.6346099276E-01    2.2035768065E-01    1.7986646319E+00    5.7825377218E-01
    3.3308088767E+00    5.6586033116E-01    2.2595970476E-02    4.1825422479E-01   -4.3778552709E-03    6.0438316745E-03    1.0358218809E+00   -6.7709487214E-02   -7.8236991269E-02   -5.9177010440E-01    1.2808676265E+01    5.9358962538E+00    2.1794799034E-01    2.6765367038E-01    1.6641758438E+00    6.9054215512E-01
    3.0543509833E+00    6.4854957952E-01    2.6840696691E-02    4.7729059449E-01   -1.2595603631E-03    6.2026940869E-03    1.0184284157E+00   -5.9627295342E-02   -7.1501003546E-02   -1.5901868022E-01    1.2866205388E+01    5.8593885863E+00    2.7243498793E-01    2.9508438166E-01    1.5279421283E+00    7.7691508368E-01
    2.8255514943E+00    7.2368574865E-01    2.7822525580E-02    5.4437474463E-01    1.7445970233E-03    6.3730716490E-03    1.0071930345E+00   -3.0483254833E-02   -8.5577223367E-02   -4.0811620734E-01    1.2798084908E+01    5.7805356178E+00    3.2692198551E-01    3.0206735539E-01    1.4121099692E+00    8.4263506125E-01
    2.5440719459E+00    7.7686874400E-01    2.7133078711E-02    6.2162532205E-01    4.9229438420E-03    6.5354957726E-03    9.8890570622E-01   -2.0994442973E-02   -8.5714315126E-02   -2.7083249595E-01    1.2825228174E+01    5.7082529924E+00    3.8140898310E-01    2.9088537136E-01    1.2836757840E+00    8.8521264814E-01
    2.2737063563E+00    8.3678008046E-01    2.4278243891E-02    7.3087241757E-01    7.6965477959E-03    6.6769182434E-03    9.8060611724E-01    3.3209032902E-03   -6.0514320868E-02   -1.5483628385E-01    1.2733246243E+01    5.6474767648E+00    4.3589598069E-01    2.6382943823E-01    1.1530404144E+00    9.2516211564E-01
    1.9730750266E+00    8.8141600071E-01    1.9427344195E-02    8.7367685482E-01    9.8181495604E-03    6.7808678910E-03    9.7310627187E-01    1.6702998695E-02   -5.0095323737E-02   -1.0285195908E-01    1.2661932026E+01    5.6040221142E+00    4.9038297827E-01    2.2694413464E-01    1.0074733027E+00    9.4995409255E-01
    1.6675655327E+00    9.1552113983E-01    1.4189744820E-02    1.0706360311E+00    1.1538278778E-02    6.8375581512E-03    9.7323007842E-01    2.1446971550E-02   -1.8585232436E-02    1.0004565724E-01    1.2560409028E+01    5.5807422598E+00    5.4486997586E-01    1.8480092868E-01    8.4846091786E-01    9.5824429214E-01
    1.3639130933E+00    9.1404562041E-01    8.2252906641E-03    1.3187668817E+00    1.1975269544E-02    6.8444385762E-03    9.8142958018E-01    4.0340220514E-02    8.2888545096E-03    1.5339690773E-01    1.2415090468E+01    5.5779365123E+00    5.9935697344E-01    1.4379357601E-01    6.8957364657E-01    9.3729213820E-01
    1.0454771011E+00    8.3726349953E-01    2.4605247801E-03    1.5957643794E+00    1.1997250313E-02    6.7998948245E-03    9.8352673599E-01    3.2054512124E-02    2.3177950963E-02   -5.9612893748E-02    1.2435081128E+01    5.5961762539E+00    6.5384397103E-01    1.1074072911E-01    5.3776832553E-01    8.6913289808E-01
    7.6174995365E-01    6.9892348342E-01   -1.1950862481E-03    1.9138467514E+00    1.2785560854E-02    6.7120600558E-03    9.8457002075E-01    2.1955546734E-03    4.4993533617E-02    2.0750768348E-01    1.2541305758E+01    5.6326733350E+00    7.0833096861E-01    8.7700752744E-02    4.1734256115E-01    7.6639569055E-01
    5.5292314565E-01    5.0806527206E-01   -4.2444391565E-03    2.2687943271E+00    1.2990553016E-02    6.5976750355E-03    9.9816713153E-01    1.5234695256E-02    5.9363977809E-02    2.9621233205E-01    1.2516330819E+01    5.6812908284E+00    7.6281796620E-01    7.6506324491E-02    3.4999545051E-01    6.5398454337E-01
    4.1387739495E-01    2.4020463892E-01   -6.7149098989E-03    2.6064545786E+00    1.3576082476E-02    6.4678065838E-03    1.0104716585E+00   -6.1866132996E-03    6.0138212371E-02    3.2198332834E-01    1.2532961805E+01    5.7380452663E+00    8.1730496379E-01    8.0349441354E-02    3.3919467030E-01    5.4023413143E-01
    3.6314424577E-01   -7.7477798474E-02   -8.5169440640E-03    2.9697473972E+00    1.4414921354E-02    6.3344538560E-03    1.0355878206E+00    6.1404171326E-03    6.6168431588E-02    6.7340080643E-01    1.2383018359E+01    5.7981292679E+00    8.7179196137E-01    9.7863076583E-02    3.8262814658E-01    4.5308779695E-01
    4.0141291573E-01   -4.3136546516E-01   -1.0304727403E-02    3.3148402193E+00    1.3652236012E-02    6.2100942562E-03    1.0698324058E+00    3.7676720296E-02    8.8998259475E-02    6.4787495134E-01    1.2124745846E+01    5.8558964177E+00    9.2627895896E-01    1.2947056580E-01    4.6599024621E-01    4.0886042155E-01
    5.2253265569E-01   -8.1322835530E-01   -1.1771538084E-02    3.5739351532E+00    1.1399193423E-02    6.1053620785E-03    1.0982508203E+00    6.3530248538E-02    1.1492130773E-01    5.5633059610E-01    1.1935978949E+01    5.9059092536E+00    9.8076595654E-01    1.7727225740E-01    5.7353729980E-01    4.1339003953E-01
